time,cpu
1/1/2023 2:05:00,33.22028123729306
1/1/2023 2:05:30,28.64708350120128
1/1/2023 2:06:00,30.019905967615323
1/1/2023 2:06:30,36.66263633895899
1/1/2023 2:07:00,29.24626948270127
1/1/2023 2:07:30,32.46493271428466
1/1/2023 2:08:00,35.09158229353739
1/1/2023 2:08:30,32.469540125530486
1/1/2023 2:09:00,35.05474965379861
1/1/2023 2:09:30,35.356153975150036
1/1/2023 2:10:00,26.027654421022948
1/1/2023 2:10:30,30.461832040497164
1/1/2023 2:11:00,36.14674281499938
1/1/2023 2:11:30,27.663823689955002
1/1/2023 2:12:00,31.621192820868472
1/1/2023 2:12:30,32.25672544160031
1/1/2023 2:13:00,31.295798847438974
1/1/2023 2:13:30,28.554612283778997
1/1/2023 2:14:00,35.17285108120926
1/1/2023 2:14:30,32.971663104762385
1/1/2023 2:15:00,35.298994246068624
1/1/2023 2:15:30,38.92838186130912
1/1/2023 2:16:00,33.48063430127789
1/1/2023 2:16:30,27.5522012792309
1/1/2023 2:17:00,32.658246093518045
1/1/2023 2:17:30,29.772429416788587
1/1/2023 2:18:00,28.912723115642343
1/1/2023 2:18:30,30.31458930420584
1/1/2023 2:19:00,29.49634275769351
1/1/2023 2:19:30,27.700776578920784
1/1/2023 2:20:00,28.965378915643548
1/1/2023 2:20:30,29.798921055225705
1/1/2023 2:21:00,28.63928533667939
1/1/2023 2:21:30,30.451707046117825
1/1/2023 2:22:00,29.060539878505196
1/1/2023 2:22:30,31.66567838384099
1/1/2023 2:23:00,31.93431269345013
1/1/2023 2:23:30,29.822868783442814
1/1/2023 2:24:00,35.62848608388774
1/1/2023 2:24:30,27.668512263252
1/1/2023 2:25:00,33.21042428783764
1/1/2023 2:25:30,30.361888685787704
1/1/2023 2:26:00,32.4991206477246
1/1/2023 2:26:30,31.522329561879367
1/1/2023 2:27:00,35.60451652216503
1/1/2023 2:27:30,32.277583770026645
1/1/2023 2:28:00,28.452603984248633
1/1/2023 2:28:30,31.27766000655236
1/1/2023 2:29:00,29.323920162637442
1/1/2023 2:29:30,30.722893321630906
1/1/2023 2:30:00,37.7247653845932
1/1/2023 2:30:30,33.44261295016708
1/1/2023 2:31:00,30.608271080663698
1/1/2023 2:31:30,33.99466161959935
1/1/2023 2:32:00,31.359533531985072
1/1/2023 2:32:30,26.643960479801372
1/1/2023 2:33:00,31.35522876904328
1/1/2023 2:33:30,34.78076705405802
1/1/2023 2:34:00,33.96754942361709
1/1/2023 2:34:30,33.36265524142581
1/1/2023 2:35:00,35.52641002554417
1/1/2023 2:35:30,30.192654316215926
1/1/2023 2:36:00,31.534929328747143
1/1/2023 2:36:30,29.15294804849888
1/1/2023 2:37:00,37.51402274945202
1/1/2023 2:37:30,34.287284958004264
1/1/2023 2:38:00,31.770490645562866
1/1/2023 2:38:30,28.652854103601744
1/1/2023 2:39:00,34.37907740385045
1/1/2023 2:39:30,33.4989903383621
1/1/2023 2:40:00,33.82106915939539
1/1/2023 2:40:30,28.76883086527437
1/1/2023 2:41:00,33.89151182625749
1/1/2023 2:41:30,32.48694460407254
1/1/2023 2:42:00,35.088581174559586
1/1/2023 2:42:30,30.792287565599995
1/1/2023 2:43:00,29.474222191527996
1/1/2023 2:43:30,34.82791374071514
1/1/2023 2:44:00,33.192209370780525
1/1/2023 2:44:30,27.005521220692742
1/1/2023 2:45:00,30.794053964604924
1/1/2023 2:45:30,37.64454351476134
1/1/2023 2:46:00,30.950474702373093
1/1/2023 2:46:30,25.481840880834135
1/1/2023 2:47:00,38.65160589081142
1/1/2023 2:47:30,31.642237861490806
1/1/2023 2:48:00,22.92955428379291
1/1/2023 2:48:30,30.56823493429997
1/1/2023 2:49:00,30.843490912166136
1/1/2023 2:49:30,30.292629451042792
1/1/2023 2:50:00,31.84059648265619
1/1/2023 2:50:30,32.03317169779287
1/1/2023 2:51:00,34.3160541862361
1/1/2023 2:51:30,33.183332039780055
1/1/2023 2:52:00,30.55451336840565
1/1/2023 2:52:30,31.884083570078047
1/1/2023 2:53:00,32.669248938788506
1/1/2023 2:53:30,34.42366278266831
1/1/2023 2:54:00,32.46182510689861
1/1/2023 2:54:30,35.69840482543753
1/1/2023 2:55:00,27.292484865686635
1/1/2023 2:55:30,25.711809059750053
1/1/2023 2:56:00,32.381670419470545
1/1/2023 2:56:30,29.93037638329446
1/1/2023 2:57:00,29.2695647087963
1/1/2023 2:57:30,32.78214045867691
1/1/2023 2:58:00,31.637152789701393
1/1/2023 2:58:30,35.75634255362471
1/1/2023 2:59:00,28.522993761140906
1/1/2023 2:59:30,27.829647459544685
1/1/2023 3:00:00,31.002633951879947
1/1/2023 3:00:30,26.194174853506738
1/1/2023 3:01:00,28.445307457761125
1/1/2023 3:01:30,28.136134912630524
1/1/2023 3:02:00,31.908991164313903
1/1/2023 3:02:30,30.36869189292097
1/1/2023 3:03:00,29.709925714103107
1/1/2023 3:03:30,33.4400222828295
1/1/2023 3:04:00,35.050451306318514
1/1/2023 3:04:30,33.094391297835564
1/1/2023 3:05:00,29.880132995112106
1/1/2023 3:05:30,28.798653309829973
1/1/2023 3:06:00,40.237805229789586
1/1/2023 3:06:30,27.96654609938828
1/1/2023 3:07:00,35.33926255713433
1/1/2023 3:07:30,29.325896366063972
1/1/2023 3:08:00,33.26126805203026
1/1/2023 3:08:30,31.83409308653345
1/1/2023 3:09:00,32.030344205534796
1/1/2023 3:09:30,33.04508470624412
1/1/2023 3:10:00,31.12931412857208
1/1/2023 3:10:30,33.19153923055406
1/1/2023 3:11:00,34.98644543145391
1/1/2023 3:11:30,33.76191571887067
1/1/2023 3:12:00,28.87007306203224
1/1/2023 3:12:30,33.393217700334375
1/1/2023 3:13:00,31.16753460607916
1/1/2023 3:13:30,33.171894751175905
1/1/2023 3:14:00,27.61121043891078
1/1/2023 3:14:30,36.31448109202287
1/1/2023 3:15:00,31.278540598948396
1/1/2023 3:15:30,34.962848761802064
1/1/2023 3:16:00,32.731316259943476
1/1/2023 3:16:30,28.207771241597513
1/1/2023 3:17:00,36.21360455224689
1/1/2023 3:17:30,32.02303902830988
1/1/2023 3:18:00,25.065062400850184
1/1/2023 3:18:30,33.43445761204322
1/1/2023 3:19:00,31.192147045090366
1/1/2023 3:19:30,35.774225199400725
1/1/2023 3:20:00,31.14315901969702
1/1/2023 3:20:30,35.559978783185194
1/1/2023 3:21:00,31.19134846922144
1/1/2023 3:21:30,31.034589972310886
1/1/2023 3:22:00,39.97880831249649
1/1/2023 3:22:30,29.955622631130044
1/1/2023 3:23:00,28.706274027473206
1/1/2023 3:23:30,32.650664919829524
1/1/2023 3:24:00,32.36079089516414
1/1/2023 3:24:30,32.9005514291957
1/1/2023 3:25:00,30.081052590159246
1/1/2023 3:25:30,25.68832624259594
1/1/2023 3:26:00,36.66312013188749
1/1/2023 3:26:30,31.142762501038856
1/1/2023 3:27:00,33.60803090617189
1/1/2023 3:27:30,32.0114706852519
1/1/2023 3:28:00,29.254444764824385
1/1/2023 3:28:30,30.932176780067426
1/1/2023 3:29:00,32.00309351950698
1/1/2023 3:29:30,32.79811706786246
1/1/2023 3:30:00,26.32082834508059
1/1/2023 3:30:30,32.03441950303125
1/1/2023 3:31:00,31.343510173208706
1/1/2023 3:31:30,31.514171803135806
1/1/2023 3:32:00,29.727681209625008
1/1/2023 3:32:30,32.262377538874695
1/1/2023 3:33:00,32.82558078963166
1/1/2023 3:33:30,34.7238319348911
1/1/2023 3:34:00,30.625609327580953
1/1/2023 3:34:30,27.872442068489836
1/1/2023 3:35:00,31.01267673766612
1/1/2023 3:35:30,30.09479350311858
1/1/2023 3:36:00,35.0436846650796
1/1/2023 3:36:30,34.85399827213346
1/1/2023 3:37:00,34.1039656486302
1/1/2023 3:37:30,33.07832512378608
1/1/2023 3:38:00,30.959508752341325
1/1/2023 3:38:30,29.96459487786887
1/1/2023 3:39:00,37.31071794692197
1/1/2023 3:39:30,33.52497415083141
1/1/2023 3:40:00,34.17704348460159
1/1/2023 3:40:30,33.29250177885401
1/1/2023 3:41:00,35.33583981406468
1/1/2023 3:41:30,39.174298905853284
1/1/2023 3:42:00,31.28046809234902
1/1/2023 3:42:30,34.02322720967224
1/1/2023 3:43:00,34.122150743370796
1/1/2023 3:43:30,35.832218936380386
1/1/2023 3:44:00,30.382854515691346
1/1/2023 3:44:30,30.438065725003256
1/1/2023 3:45:00,38.56133047398554
1/1/2023 3:45:30,33.10915148521881
1/1/2023 3:46:00,31.69747151408853
1/1/2023 3:46:30,28.005003091156986
1/1/2023 3:47:00,35.76134181981467
1/1/2023 3:47:30,34.78202819334583
1/1/2023 3:48:00,34.40093800941667
1/1/2023 3:48:30,28.487158722526715
1/1/2023 3:49:00,30.37236640348381
1/1/2023 3:49:30,34.05060094098651
1/1/2023 3:50:00,34.49698899206994
1/1/2023 3:50:30,30.868051502543697
1/1/2023 3:51:00,28.732032238981724
1/1/2023 3:51:30,31.52840229950558
1/1/2023 3:52:00,30.043800062482465
1/1/2023 3:52:30,30.97670556823426
1/1/2023 3:53:00,33.578725376187954
1/1/2023 3:53:30,34.472616273131216
1/1/2023 3:54:00,31.68368602216641
1/1/2023 3:54:30,35.34662586127631
1/1/2023 3:55:00,29.676847260839114
1/1/2023 3:55:30,37.1790509389827
1/1/2023 3:56:00,34.822151619998564
1/1/2023 3:56:30,31.51461986725152
1/1/2023 3:57:00,36.09297553308938
1/1/2023 3:57:30,31.263816717596804
1/1/2023 3:58:00,33.61468425622136
1/1/2023 3:58:30,32.64475367162991
1/1/2023 3:59:00,31.279885832490336
1/1/2023 3:59:30,29.278547735890953
1/1/2023 4:00:00,27.337956638758033
1/1/2023 4:00:30,35.19020051826516
1/1/2023 4:01:00,34.2666272831885
1/1/2023 4:01:30,35.2294123837384
1/1/2023 4:02:00,34.06783902505356
1/1/2023 4:02:30,27.930920005310472
1/1/2023 4:03:00,32.142079357361695
1/1/2023 4:03:30,31.003146680899686
1/1/2023 4:04:00,34.00134857974166
1/1/2023 4:04:30,34.957675537699686
1/1/2023 4:05:00,31.675405104653567
1/1/2023 4:05:30,32.17959294551148
1/1/2023 4:06:00,33.49156539798304
1/1/2023 4:06:30,27.752660037010656
1/1/2023 4:07:00,31.610144311490668
1/1/2023 4:07:30,28.280565673442958
1/1/2023 4:08:00,35.54206919767897
1/1/2023 4:08:30,29.430509780884993
1/1/2023 4:09:00,30.781997007811768
1/1/2023 4:09:30,34.604461876217925
1/1/2023 4:10:00,32.806111449203364
1/1/2023 4:10:30,31.797659731247045
1/1/2023 4:11:00,32.198290025525985
1/1/2023 4:11:30,34.65037156843539
1/1/2023 4:12:00,33.212056606112036
1/1/2023 4:12:30,30.71908514165279
1/1/2023 4:13:00,33.04189189939307
1/1/2023 4:13:30,31.39368090152144
1/1/2023 4:14:00,28.002700047963007
1/1/2023 4:14:30,32.735757636475235
1/1/2023 4:15:00,29.73901622067659
1/1/2023 4:15:30,36.23077217270282
1/1/2023 4:16:00,34.93187694307032
1/1/2023 4:16:30,29.329092438305715
1/1/2023 4:17:00,31.823468577342247
1/1/2023 4:17:30,34.97401342208541
1/1/2023 4:18:00,29.902652491412912
1/1/2023 4:18:30,31.6618988613644
1/1/2023 4:19:00,34.193572371804215
1/1/2023 4:19:30,36.933118239609456
1/1/2023 4:20:00,32.2566387068744
1/1/2023 4:20:30,32.32432541830173
1/1/2023 4:21:00,31.478467624272607
1/1/2023 4:21:30,38.81096808782042
1/1/2023 4:22:00,32.41177766562264
1/1/2023 4:22:30,36.87108168688455
1/1/2023 4:23:00,36.12877447541513
1/1/2023 4:23:30,35.882656420295326
1/1/2023 4:24:00,31.704325806614563
1/1/2023 4:24:30,33.8476085249248
1/1/2023 4:25:00,31.236987931254177
1/1/2023 4:25:30,31.055479210147322
1/1/2023 4:26:00,30.225353131819023
1/1/2023 4:26:30,32.42594953071288
1/1/2023 4:27:00,32.796170274117245
1/1/2023 4:27:30,38.04208807670379
1/1/2023 4:28:00,28.55105724327246
1/1/2023 4:28:30,33.917807027939695
1/1/2023 4:29:00,36.26815874247887
1/1/2023 4:29:30,32.71564296510747
1/1/2023 4:30:00,33.255964285621054
1/1/2023 4:30:30,28.870805509666177
1/1/2023 4:31:00,31.95045898701481
1/1/2023 4:31:30,32.664382179769106
1/1/2023 4:32:00,30.131488312876854
1/1/2023 4:32:30,29.2826474878488
1/1/2023 4:33:00,34.53977069169776
1/1/2023 4:33:30,34.86522164374077
1/1/2023 4:34:00,31.06062205809911
1/1/2023 4:34:30,33.27086657561062
1/1/2023 4:35:00,33.524690554113214
1/1/2023 4:35:30,34.67703311401481
1/1/2023 4:36:00,31.85220555938198
1/1/2023 4:36:30,33.43175360737878
1/1/2023 4:37:00,30.209433192449485
1/1/2023 4:37:30,25.85400957349333
1/1/2023 4:38:00,34.14895359243925
1/1/2023 4:38:30,33.742236894522314
1/1/2023 4:39:00,37.19883552956228
1/1/2023 4:39:30,33.33678711282001
1/1/2023 4:40:00,36.83886192249653
1/1/2023 4:40:30,35.877923073423865
1/1/2023 4:41:00,33.05192029332485
1/1/2023 4:41:30,27.516456812201977
1/1/2023 4:42:00,33.15832253053367
1/1/2023 4:42:30,30.08813324729054
1/1/2023 4:43:00,33.22132970063573
1/1/2023 4:43:30,32.854368667472784
1/1/2023 4:44:00,33.89006680541077
1/1/2023 4:44:30,35.13977246172938
1/1/2023 4:45:00,30.05703132060176
1/1/2023 4:45:30,38.74819625522586
1/1/2023 4:46:00,28.561452416690138
1/1/2023 4:46:30,37.67921756862919
1/1/2023 4:47:00,33.035284103815684
1/1/2023 4:47:30,39.583754971308046
1/1/2023 4:48:00,36.36721026831778
1/1/2023 4:48:30,27.068465205709533
1/1/2023 4:49:00,38.61179724957849
1/1/2023 4:49:30,34.878953489631606
1/1/2023 4:50:00,32.582331306864965
1/1/2023 4:50:30,30.31789678042255
1/1/2023 4:51:00,34.69647745853781
1/1/2023 4:51:30,36.81218626044308
1/1/2023 4:52:00,36.5829645651504
1/1/2023 4:52:30,37.68183633595142
1/1/2023 4:53:00,32.86816862160469
1/1/2023 4:53:30,27.985622294139674
1/1/2023 4:54:00,30.525903166588602
1/1/2023 4:54:30,35.38518119457764
1/1/2023 4:55:00,28.298327444102938
1/1/2023 4:55:30,31.358937397556332
1/1/2023 4:56:00,32.882955141703
1/1/2023 4:56:30,34.91031246627674
1/1/2023 4:57:00,38.288498787179215
1/1/2023 4:57:30,35.648748673906056
1/1/2023 4:58:00,39.02398444193538
1/1/2023 4:58:30,35.424482014572675
1/1/2023 4:59:00,34.208587769933615
1/1/2023 4:59:30,39.27335733496626
1/1/2023 5:00:00,35.868965930937065
1/1/2023 5:00:30,27.921504280412705
1/1/2023 5:01:00,34.830895339322204
1/1/2023 5:01:30,34.50716258863331
1/1/2023 5:02:00,35.455615148683094
1/1/2023 5:02:30,32.94221194255412
1/1/2023 5:03:00,34.13394751040286
1/1/2023 5:03:30,38.14924150114425
1/1/2023 5:04:00,30.207750546053905
1/1/2023 5:04:30,30.128027013836615
1/1/2023 5:05:00,32.701123565797985
1/1/2023 5:05:30,27.120075068377588
1/1/2023 5:06:00,34.56059801274278
1/1/2023 5:06:30,26.995043319016034
1/1/2023 5:07:00,32.03804991735871
1/1/2023 5:07:30,35.778773750946314
1/1/2023 5:08:00,32.84032397806007
1/1/2023 5:08:30,32.10455322054613
1/1/2023 5:09:00,35.40687298997045
1/1/2023 5:09:30,35.20788207586849
1/1/2023 5:10:00,32.648752366617884
1/1/2023 5:10:30,27.934065440723543
1/1/2023 5:11:00,37.029037735421475
1/1/2023 5:11:30,34.85664499647568
1/1/2023 5:12:00,30.694334500928377
1/1/2023 5:12:30,32.23439219640646
1/1/2023 5:13:00,34.589678995529304
1/1/2023 5:13:30,34.29651053250348
1/1/2023 5:14:00,33.08956592438892
1/1/2023 5:14:30,30.150524126221374
1/1/2023 5:15:00,35.499720054895
1/1/2023 5:15:30,36.58946880850021
1/1/2023 5:16:00,41.73636701326474
1/1/2023 5:16:30,37.00088793388432
1/1/2023 5:17:00,33.30950271340289
1/1/2023 5:17:30,36.85057399052878
1/1/2023 5:18:00,36.2691558541562
1/1/2023 5:18:30,31.31920921145846
1/1/2023 5:19:00,31.63578978132302
1/1/2023 5:19:30,34.24602614786053
1/1/2023 5:20:00,31.720235171811478
1/1/2023 5:20:30,30.800326385662444
1/1/2023 5:21:00,36.720434291646725
1/1/2023 5:21:30,29.91085562420188
1/1/2023 5:22:00,35.60458164232478
1/1/2023 5:22:30,33.10793111900249
1/1/2023 5:23:00,33.26583759356752
1/1/2023 5:23:30,31.048274657444676
1/1/2023 5:24:00,34.72222505207392
1/1/2023 5:24:30,33.65648169321274
1/1/2023 5:25:00,33.005849244194856
1/1/2023 5:25:30,30.00861324829306
1/1/2023 5:26:00,28.797547699675086
1/1/2023 5:26:30,35.100463404823415
1/1/2023 5:27:00,33.77014709373247
1/1/2023 5:27:30,33.214694860176415
1/1/2023 5:28:00,35.996875300791935
1/1/2023 5:28:30,36.19622858264368
1/1/2023 5:29:00,36.62170007665674
1/1/2023 5:29:30,33.23513851087891
1/1/2023 5:30:00,31.961850670753584
1/1/2023 5:30:30,33.65977708888745
1/1/2023 5:31:00,32.518068747849824
1/1/2023 5:31:30,35.855912912787794
1/1/2023 5:32:00,32.92399694702554
1/1/2023 5:32:30,30.268603929863932
